,tweet_id,sentiment,content
1276,1957262114,happiness,Watching Jay Leno's 2nd last Tonight show   I haven't gone a day without Leno in like four yearss.
1277,1957262195,sadness,just got home.. downtown was dead.. plus im kinda under the weather and i gotta get up for work tomorrow
1286,1957264816,sadness,"Yesterday a friend of mine was thrown off his horse as a lorry drove past us, ignoring us signaling for him to slow down"
1288,1957265221,sadness,Ready to go into work now.  cannot be bothered.
1290,1957265830,sadness,"I hate working nights, cos I'm not really able to enjoy this gorgeous weather, as I will be asleep"
1294,1957266048,sadness,i really should stop relying on my family when they say their going to get me lunch
1295,1957266196,sadness,"Changed my hairstyle,but it isn't good as it supposed to be N don't wealth that much money..  hate that hairdresser~~"
1299,1957266782,sadness,@_erica I know right
1301,1957267231,sadness,@roshnimo yup .. sad eh .. Betty man .. it should have been betty
1309,1957269942,sadness,@polyap POL! Is this song from a new album? I am really missing out on UdD!
1310,1957270955,sadness,is tired of summer already
1311,1957271130,sadness,feels really sick.
1320,1957273413,sadness,@Trentskers Pfftt... I wish. Don't have time though.
1324,1957275627,happiness,@assembled ive been there before  haha
1325,1957275711,sadness,"Mom asking if I'm feeling better after dargah visit. Dad swears he sees +ve &quot;change&quot;.  I am amused.   But yeah, still depressed"
1327,1957276719,sadness,Their songs make me want to cry..
1328,1957276810,sadness,@AshleyGofficial aww dont cry ashley
1333,1957278370,sadness,My siblings left me alone.   Bored. (:|
1336,1957278650,happiness,"i have the biggest headache right now, i washed my hair wif mum's shampoo and now it's gross  i like my shampoo way better"
1338,1957278958,sadness,In the bus... Almost an hour late because of my crappy alarm clock  should be in Leeuwarden at about 9:45
1343,1957281019,sadness,I wish my grandmother had taken me to the US with her
1344,1957281398,sadness,@noiselesssound I just heard that Regina girls song @ les deux! And I think u should/have 2 come back 2 mc! I miss u
1345,1957281523,sadness,"bummed i didnt get to see manchester orchestra bc it was sold out, i spent all night buying tv shows on itunes  lame"
1347,1957282284,sadness,"Well thats me for the day, watching Panthers tonight beat the Saints (fingers crossed) cause there are no QLD teams playing this round"
1351,1957282972,sadness,"@Krista_Watson I can't this weekend, sorry  And Steph is working."
1356,1957284360,happiness,"Heading home now, yay! Was going to buy a much needed bottle of wine to drink with dinner, but my wallet is MIA so no wine for me tonight"
1358,1957284632,sadness,just got home. im so effin sad
1359,1957284838,sadness,@lizz_xx cheer up lizzi there will b another foh hero concert   but still i suppose we can b upset  xoxoxo
1364,1957286889,sadness,"@zackintoys Sadly, it doesn't  I was so hopeful after American Doll Posse, too ... it's just so blah and vacant of dynamic."
1369,1957287672,sadness,@MommaSalty ...that's a miserable afterparty report
1373,1957288830,sadness,Not excited of blowing out another candle today... [as when I was a kid!]
1374,1957288916,sadness,sigh....it's always so sad when you watch the series finale....no more green wing left to watch
1378,1957289809,sadness,Got the BrainBone daily question wrong!  - http://bit.ly/11dd2T
1380,1957290428,sadness,The fam back on the Big Island said the vog has been so bad that they can't see the ocean. Sad!
1382,1957290619,sadness,"A sunny morning in the Big K, with lawns to mow and a 2 mile to run to attempt, urgh"
1394,1957293095,sadness,@USOuljah Ohh Emmm Geee. Souvlaki from Dimitris...I wanna go homeeee  LOL
1399,1957294554,sadness,Wants milk
1400,1957295065,sadness,@madeleinelaurin whys your cat in pain?
1402,1957295973,sadness,aww my poor tank friend.    his guild is fucking him over after promising him main OT. he barely even gets to go now.  ;_;
1406,1957297644,sadness,@franksting yeah... it is very very dry down here
1409,1957298252,sadness,god it pisses me off that i always enter comps &amp; never win.I am such a sore loser
1413,1957299236,sadness,Canï¿½t stop loosing.  Worst month results ever... Bubble two times in a row.
1423,1957301633,sadness,"Time for bed, oh how I wish someone was laying next to me"
1430,1957302602,happiness,@captainboots  YOU'RE FAKING IT! Hahaha...I kid.
1436,1957303737,sadness,Today is going to be a normal day for I hope. We had a group of pilots from a large airline come in last night so it was too much drink
1438,1957305086,sadness,OMG sore shoulder
1440,1957305294,sadness,"@irkengir No. As a result, the salary is a decrease"
1441,1957305609,sadness,Can I get tonight's SYTYCD online anywhere...streamed like Hulu or paid like iTunes. I missed my favorite judge and now I can't sleep.
1449,1957308408,sadness,"I feel sick..like don't wanna get out of bed, be bothered, don't go 2 work, turn da light off, pull da shades n tv off type of sick"
1453,1957310090,sadness,"@yelainez  oist the 1st tym, di pa ko 18, the 2nd tym, may sakit na siya... don't blame me"
1455,1957311063,sadness,Why don't we close the library due to the great weather?  And the ac isn't working  #fb
1456,1957311522,sadness,Time to do house chores! Ugh!
1458,1957311599,sadness,"getting ready for school.. reading what's going on on set in Montepulciano, and practically crying cause i'm not there"
1460,1957312495,happiness,@pourmecoffee I won my 5th grade spelling bee. Went down trailing flames on 1st word at county spelling bee  http://post.ly/geb
1461,1957312815,sadness,missing Taylor like crazy  cant wait till he's back
1465,1957312977,sadness,Had a good day till he twisted his ankle on his two mile run
1466,1957313260,happiness,Can you believe it:Tomorrow Night will be Jay Leno's last episode of the Tonight Show  I encourage everyone to watch it and welcome Conan.
1469,1957314118,sadness,@TerrenceJ106 yooo! Its rainin dumb hard out.
1474,1957316390,sadness,"Changed my hairstyle,but it isn't good as it supposed to be~~N I don't think it wealthed that much money..  hate that hairdresser~~;("
1475,1957316459,sadness,@J2thaESSICA yeah dnt go there.. I have 3 dif apps on my phone for it  so sad but there is a reason as to why lol
1479,1957317110,sadness,Um k.. this is NOT Close My Eyes.. this song always makes me cry bc my mom is gone but I &lt;3 it anyway..
1482,1957317646,sadness,"@SmellTheCheese I know, that is so sad.  I"
1494,1957320104,happiness,Bought a new combo printer at costco today (officejet j4550) cause it was cheaper than ink 4 old one. #windows7 doesn't like the fax part
1495,1957320171,happiness,why do i have to wake up so early goddam?! 7.30 on my last day off  bummer
1504,1957322382,sadness,"@dj_cm  Didn't drink enough for a hangover, just tired and over worked"
1511,1957324346,sadness,Just awoke in a completely freaked out frantic frenzy.  It's going to be a long night.
1517,1957325896,sadness,where's enthusiasm in meeeee
1519,1957327491,sadness,"drinking some really nice coffee, got to go to the dentist at 9am this morning"
1523,1957328727,sadness,@jessereed did u watch the day the earth stood still? did u not see my bye when u got d/c...  im sad i left 2 and now ur gone  ily&lt;333
1526,1957329151,happiness,@tifftiff88 what don't be sad?  Be glad. Your 21
1529,1957331051,sadness,#DepecheMode concert next week cancelled  Alternative date not known yet. Dave Gahan had a tumor.
1530,1957331263,sadness,"its 2:08 am. I CAN'T SLEEP!!!!!  i thought it was b/c im hungry, so i whipped up a pb&amp;j with milk. hopefully it works!!!!"
1531,1957331325,sadness,Only 1 tweet in the last 24 hours?  Nobody likes my tweetboard
1533,1957331550,sadness,i'm so bored i can barely even tweet. i have nothing to talk about.  #boredboots
1536,1957332231,sadness,"my head is killing me, i keep sneezing, and i think my boyfriend fell asleep. greaaat"
1539,1957333291,sadness,roughnight
1540,1957333645,sadness,Tired. About to climb into bed and fall asleep. I hope this weekend will be fun... I only have a couple of weeks left
1541,1957334622,sadness,"Bad day, just got worse..."
1542,1957335011,sadness,@irkengir It is a recession
1550,1957336804,sadness,"@Meikah Hala, I do not know that one.  Shame on me."
1562,1957340145,happiness,Goodmorning yall! I woke up to early
1568,1957341444,sadness,2moro is the end of my stay @Grandmas to bad shes in NY Then off 2Ft Laud 4a weddin Florida is fun but i miss Home and Spike(car) lol
1574,1957343437,sadness,@godfatherobie  I'm @ work and missed everythin yesterday but don't know wot? Anybody
1578,1957345027,sadness,fell asleep waiting for my ride!
1580,1957345815,sadness,Today feels like friday. Too bad its not
1583,1957346003,sadness,now im gettin a complex my followers are shrinking   want to make 100 b4 Sunday
1594,1957347410,sadness,Has been underpaid  just when i really didn't need to be as well.
1595,1957347794,sadness,@Adamastorlx ohyeahhh  hate the heat!  http://twitpic.com/665a2
1597,1957348198,sadness,@sashaostrikoff i miss you
1598,1957348794,sadness,Feeling bad that @muemerry didnt get to see UP
1601,1957349429,sadness,Disappointment really sucks!  I'm getting used to it.
1608,1957351140,happiness,@SharktailYPP The red font up the top is very nice. But where did they put all the old entries?
1611,1957351556,sadness,"Season 1 of Lie To Me was serious. Damn, now here comes the wait."
1612,1957351933,sadness,i mean monday take the test monday!!!! please o please !
1614,1957352215,sadness,@SummerXoxo That's exactly how I feel.  I hope you start feeling better soon.
1616,1957353147,sadness,My birthday is now over.
1618,1957353477,sadness,at work and tired just want to go to bed
1620,1957353973,sadness,@msalonen I feel like a Truck just hit me too! I also Resemble a man hit by a truck!
1630,1957357361,happiness,@ahhrjay useless tweet! LOL jk yay!!! You're coming tmr! How long u gnna be in phils for  ?
1634,1957358992,sadness,@Jazzy813 I miss my neice  can't wait to see her bad n grown ass! Lol
1635,1957359317,sadness,"Holy shit it's super sunny, Friday and Whitsun, my tube is deeeesearted. Wish I was in the park  http://tinyurl.com/ns2l55"
1636,1957359624,happiness,I am soo happy! But frustrated at the same time!  :]  :S. Ohh noo!!! Britney is recording her new video for Radar!!!  Sooo ExxCiiTeed!!!
1637,1957359653,happiness,"BOOYA!! Sup Tweeps!? Happy inFAMOUS day to you all, off to get it very soon. Can't wait to play, need to find some more time though"
1640,1957360852,happiness,"@TerrenceJ106 I'm up wit cha!! Just got home from da reggae club, wishin I was sexin somebody!!!"
1643,1957361569,sadness,Ugh talk to me someone  I'm really bored.
1648,1957362570,sadness,Sleeping on the streets of nyc for a celebrity...nothing new. Wish i had a huge blanket though
1649,1957362871,sadness,have a splitting headache!
1650,1957362899,sadness,OMG. Period cramps are FTL. So much pain.
1658,1957364648,sadness,@shortstackband grrrrrrrrrrrrrrrrrrrrrrrr
1667,1957365541,sadness,Using tiffys computer...it feels different from mine... the touch is different.
1671,1957366885,sadness,Bummed out I am missing a rock climbing trip next week
1672,1957366994,sadness,Stuck in some shitty traffic! This day is going to be crap
1674,1957367293,sadness,sick to my stomach.. and i have a headache.. i wish someone could come rub my temples.
